4,1880645696,Fri May 22 01:59:23 PDT 2009,NO_QUERY,DivaTomboy,@honk4peace Don't.  Touch. The. Elephant. Balls. Comment.  ,4,1
0,2000950046,Mon Jun 01 23:24:33 PDT 2009,NO_QUERY,BeautifulSoul_,@JesseMcCartney Follow me please!  &amp; please answer this question. Will you one day come to Macedonia? I'm fan since Dream Street !!!,0,0
0,1825342899,Sun May 17 05:20:36 PDT 2009,NO_QUERY,sarahJplume,trying to add a picture but they are all to big ,0,0
0,1686218669,Sun May 03 04:23:14 PDT 2009,NO_QUERY,ofishial,gatty hurt my feelings ,0,0
4,1883408510,Fri May 22 08:30:18 PDT 2009,NO_QUERY,MissBethAnn,"@metgirl4ever Not make light of your troubles, sweetie, but if season carries on as is I shall need to see therapist too!  ",4,1
4,1933135825,Tue May 26 23:05:24 PDT 2009,NO_QUERY,AnnSue,@heavyd HEY ! http://bit.ly/S228w   &lt;&lt;&lt; NICE &gt;&gt;&gt; !!! ONE LOVE... GOD BLESS!! XOXO ,4,1
0,2244369017,Fri Jun 19 14:39:23 PDT 2009,NO_QUERY,maaaarit,"McFly was amazing, just incredible! I hurt all over now though! Sad that its over ",0,0
4,2186131369,Mon Jun 15 18:24:05 PDT 2009,NO_QUERY,carmen_Random,@TheRealRyanHiga i love you  lol watcha doiing? xD,4,1
4,1985610545,Sun May 31 17:26:15 PDT 2009,NO_QUERY,kew_2014,is headed home from church and had a good time. ,4,1
4,2047657327,Fri Jun 05 13:59:00 PDT 2009,NO_QUERY,viody,@aisu_ryuu Hope Patrick hasn't hurt him. Hell hath no fury like a Patrick scorned. No woman can compare ,4,1
4,1985965794,Sun May 31 18:06:24 PDT 2009,NO_QUERY,DonniesGirl69,@jordanknight YAY!  Glad you arrived safe and sound!!!  ,4,1
0,2051316310,Fri Jun 05 21:38:02 PDT 2009,NO_QUERY,sassysabi,Anywaays. I finally have a life again. My internship is over  But overall it was an the most amazing experience I have ever had.,0,0
4,2182783562,Mon Jun 15 13:37:51 PDT 2009,NO_QUERY,MandyPenwell,@vickirye Oh my my. I read those books but only took them as books! Good luck with that one ,4,1
4,2063226288,Sun Jun 07 01:50:04 PDT 2009,NO_QUERY,franckwoiret,Happy mothers day to all mothers ,4,1
0,2246486602,Fri Jun 19 17:40:10 PDT 2009,NO_QUERY,AdotTAYLOR,@PhillyGG nothin worse than gettin locked out!!! ,0,0
4,1983155200,Sun May 31 12:36:38 PDT 2009,NO_QUERY,chochevet,"Just finished makin pancakes full with cherry jam,it got yyumi.. ",4,1
0,2052799084,Sat Jun 06 02:04:01 PDT 2009,NO_QUERY,HLNC,Oh and I loved that jukebox at the pool hall had The Offspring. Sadly I couldn't find Chop Suey by SOAD on it ,0,0
0,2248189841,Fri Jun 19 20:14:18 PDT 2009,NO_QUERY,AppleAnimal,"@LunaJune I'm keeping things apart from me  and I used to have nightmares, that people would come and get me, Although I will think sun..",0,0
0,2220411155,Thu Jun 18 03:00:30 PDT 2009,NO_QUERY,kingj2005,"A call @5:30am umm &quot;Magic is Down&quot;. Damn it, I was sleeping  . DUTY CALLS!!",0,0
4,1469027020,Tue Apr 07 04:53:59 PDT 2009,NO_QUERY,BasiclyHer,"@TomFelton Wow, you're online RIGHT now! ",4,1
0,1555933949,Sat Apr 18 21:07:20 PDT 2009,NO_QUERY,iamgodsgirl1st,I'm praying for her relationship with the LORD. That's the only way she will find happiness ,0,0
4,2053790454,Sat Jun 06 05:42:34 PDT 2009,NO_QUERY,sugarwilla,"@dreamingtreefla *I get up* *rub my head* * see you* Am I in florida, or is this heaven? ",4,1
4,1675896344,Fri May 01 20:35:24 PDT 2009,NO_QUERY,luvinmesomed,@jordanknight HAHA there it is! too funny! I think we've been patient enough... come on already!!! SPILL IT! Please? ,4,1
0,2188084727,Mon Jun 15 21:16:35 PDT 2009,NO_QUERY,ashishpatkar,Good Morning World!!! I have a feeling todays isn't going to go very well!! ,0,0
4,1981550719,Sun May 31 09:23:27 PDT 2009,NO_QUERY,ashleybailey76,Heading for a ride in a boat on the innercoastal waterway.  ,4,1
0,2214969755,Wed Jun 17 17:29:26 PDT 2009,NO_QUERY,RachaelAnneee,is quite upset for not being able to go to youth tomorrow ,0,0
4,2056662133,Sat Jun 06 11:33:35 PDT 2009,NO_QUERY,k2ismyhomedog,@mileycyrus cool! tell nick I said hi! ,4,1
4,1978861942,Sun May 31 00:43:41 PDT 2009,NO_QUERY,mashibeats,@Pistache323 that would be dope ,4,1
4,2053444248,Sat Jun 06 04:34:36 PDT 2009,NO_QUERY,oliverthring,@eatlikeagirl Exactly! It's blitz spirit stuff here! Prosecco though for the moment ,4,1
4,1969076339,Fri May 29 22:58:17 PDT 2009,NO_QUERY,quantumcowboy,"@kenners when you feel ready to party like a rock star, you just come on over.  the party starts then.    8pm+   ish should be fine.",4,1
4,1754907360,Sun May 10 07:43:50 PDT 2009,NO_QUERY,Huny14,Happy Mother's Day Mommy ,4,1
0,2325138087,Thu Jun 25 04:50:57 PDT 2009,NO_QUERY,icklefrelp,Today looks like I have the choice between sneezing to death or melting  - http://bkite.com/08SWs,0,0
0,2187923722,Mon Jun 15 21:00:59 PDT 2009,NO_QUERY,elynette,@Addicted2DEW  thanks for making me relive that moment ,0,0
4,2052858538,Sat Jun 06 02:18:06 PDT 2009,NO_QUERY,Essex_courier,@CPoeticLicense I have added you to http://twitterleague.com/view_league/301  ,4,1
0,2223214480,Thu Jun 18 07:59:52 PDT 2009,NO_QUERY,sofiesunshine,@Jaynecollinsmac will there be any more chances to get m&amp;g's for nottingham or hammersmith? ,0,0
0,1990587678,Mon Jun 01 05:15:32 PDT 2009,NO_QUERY,ladyaibrean,@carole_hicks Too far for me to go for lunch ,0,0
0,2261789968,Sat Jun 20 21:21:10 PDT 2009,NO_QUERY,smilelauren,@coreyhathorn lol exactly! But my boyfriend broke up with of once cus of upward bound and my europe trip ,0,0
4,1966785148,Fri May 29 18:23:45 PDT 2009,NO_QUERY,Trish1981,@Jade_Stone I'm not even technically done yet - but I think I'm going to stop for a dinner break ,4,1
0,1967594876,Fri May 29 19:52:04 PDT 2009,NO_QUERY,Rhi133,"@diva70 Nope, never heard of it ",0,0
4,2177601781,Mon Jun 15 06:23:25 PDT 2009,NO_QUERY,heidikat,@kimkaos - monday august 17 is 'Cupcake Day for the RSPCA' I am going to do some baking for this. ,4,1
4,2179949621,Mon Jun 15 09:48:20 PDT 2009,NO_QUERY,AgingBackwards,@WarrenWhitlock Exactly!!  Hugs friend!!,4,1
4,1999533064,Mon Jun 01 20:23:03 PDT 2009,NO_QUERY,sbangsund,@Konman91 to much we both had 2 drinks.  i'm driving myself to the poor house,4,1
0,1695370769,Mon May 04 05:58:06 PDT 2009,NO_QUERY,RussianSoul,The Blades tied against Palace yesterday.  Did not gain automatic promotion.   Playoffs start the 8th. I think it'll be a win against PNE.,0,0
4,1975265463,Sat May 30 14:47:43 PDT 2009,NO_QUERY,vickster_ox,@vicki_xx aw  i love that name! its strange cos a girl who used to go coll is havin a baby n she is overdue n is callin her the same name,4,1
0,2063095172,Sun Jun 07 01:21:02 PDT 2009,NO_QUERY,ruairi,"@JimRoepcke have you checked out these WWDC tips? http://is.gd/RlZ7 have fun, enjoy your stay and i wish i was there too. ",0,0
0,1976052396,Sat May 30 16:29:02 PDT 2009,NO_QUERY,arharig,@natewright Awww. That's got to suck. Poor Nate. ,0,0
0,2055704852,Sat Jun 06 09:48:20 PDT 2009,NO_QUERY,MeganAliceWard,tomorrow i have to wait for my brother to get home from work to open my presents. he finishes at 5 ,0,0
0,2063118020,Sun Jun 07 01:26:07 PDT 2009,NO_QUERY,RastaBeanZ,@jeanniechhun idk what your talking about I'm lost ,0,0
4,2057133372,Sat Jun 06 12:26:04 PDT 2009,NO_QUERY,primehex,@blubzik can I come? ,4,1
4,2185987624,Mon Jun 15 18:11:41 PDT 2009,NO_QUERY,alexisx3,"Awwwwww. I'm soo excited for Miley's movie, yoo! ",4,1
4,2048965679,Fri Jun 05 16:04:10 PDT 2009,NO_QUERY,Francie2008,@Poetic_line you said your account was worth $77; mine's less than that ,4,1
4,1991890188,Mon Jun 01 07:50:36 PDT 2009,NO_QUERY,freakgirldotcom,@iluvcuppycakes Good point. My boobs. I am freezing my boobs off. ,4,1
4,2050305107,Fri Jun 05 18:26:03 PDT 2009,NO_QUERY,jenngomes,"@tommcfly say happy bday for @seblefebvre ,is he bday  haha",4,1
0,1997497159,Mon Jun 01 16:57:20 PDT 2009,NO_QUERY,HeatherHunniee,I like my new phone. Other than it being silver.  i got my purse today!,0,0
4,2062634235,Sat Jun 06 23:49:09 PDT 2009,NO_QUERY,Sweetviviana,"@jonasbrothers it's for me? because i am not just your fan, i am your friend  i am always there when you could need me !!",4,1
0,2045916530,Fri Jun 05 11:25:38 PDT 2009,NO_QUERY,dsylikm,@pherny is it a panoramic shot bc my head looks really wide ,0,0
0,2251225052,Sat Jun 20 02:49:53 PDT 2009,NO_QUERY,jamesuniversal,@sam1214 its jay from sophies chat btw... ,0,0
0,2302824734,Tue Jun 23 17:20:48 PDT 2009,NO_QUERY,Heavensburden,Finally got MSN IM to let me sign on for the first time in forever. No Bri though  So sad.,0,0
0,1553550777,Sat Apr 18 14:34:17 PDT 2009,NO_QUERY,scorpiolady1,"@JonathanRKnight  Hey Jon, hope you're feeling better, where's your daily tweets, we miss you ",0,0
4,2064178338,Sun Jun 07 05:28:58 PDT 2009,NO_QUERY,leo___,That'll do just now lol ,4,1
0,2235542129,Fri Jun 19 01:27:54 PDT 2009,NO_QUERY,BahrainRuth,"It's the weekend tra la la la la, supposed to be diving, but it's windy &amp; there's a sand strom ",0,0
0,2206393695,Wed Jun 17 06:28:30 PDT 2009,NO_QUERY,radicalmatt07,On my way to carowinds with youth leader in his van lol im such a badass its raining ,0,0
4,2003796128,Tue Jun 02 07:09:45 PDT 2009,NO_QUERY,AceHolla,@Nita2Nyce make me one too! lol ,4,1
4,1822506143,Sat May 16 19:44:03 PDT 2009,NO_QUERY,mrb50tx,@Sher1079 btw got a twenty now  ,4,1
4,2053704029,Sat Jun 06 05:26:39 PDT 2009,NO_QUERY,JessMcFlyxxx,@cazp09 aww cool  yay plumbers here aha xxx,4,1
4,2062855704,Sun Jun 07 00:31:42 PDT 2009,NO_QUERY,davidpopely,Relaxing on a Sunday morning....croissants going in the oven  The off to Glast0nbury for a while......,4,1
0,2204788636,Wed Jun 17 03:08:01 PDT 2009,NO_QUERY,CleoChaos,Walking to the train station  its cold,0,0
0,1824475729,Sun May 17 01:32:44 PDT 2009,NO_QUERY,zaysanT,@hotNsauceY      no we cant.. i dont have any,0,0
0,1822312978,Sat May 16 19:17:08 PDT 2009,NO_QUERY,snowjay,"@PawPrintsPet awww.   Pretty past on Jan 27th, she was 12.",0,0
4,2056139489,Sat Jun 06 10:35:53 PDT 2009,NO_QUERY,mizzlizwhizz,@debbieskerten Bon appetit! I'll eat some in the virtual world of twitter ,4,1
4,2176023717,Mon Jun 15 02:41:24 PDT 2009,NO_QUERY,hyelbaine,http://jiranttdi.wordpress.com/ Would like fellow TTDI residents to check this blog out and also help spread the news ,4,1
0,2001247370,Tue Jun 02 00:16:44 PDT 2009,NO_QUERY,Livvy_Kate,@usul02 Lol! I know. he isnt the right colour though!  he's supposed to be 'russet.',0,0
0,1999888720,Mon Jun 01 21:00:25 PDT 2009,NO_QUERY,dave_crynes,"@mellygoround Actually, my hair is now entirely grey/white. So looking closer to 70... ",0,0
4,1678109851,Sat May 02 05:32:10 PDT 2009,NO_QUERY,kdubz,@drewu you are so romantic   Happy Anniversary!,4,1
4,1755542934,Sun May 10 09:24:29 PDT 2009,NO_QUERY,bigrac,"@AllisonNazarian  If only it were that easy! Actually, it probably is. Anyone have Wayne Dyers number? Or maybe with FK at MC 3.0 ",4,1
0,2284407596,Mon Jun 22 13:50:52 PDT 2009,NO_QUERY,dragonfire88,@liss98 Oh no...Migraines suck.    I hope you feel better soon..I know how miserable it is to have those.,0,0
0,1753927168,Sun May 10 04:10:00 PDT 2009,NO_QUERY,LGBTNetwork,"Thanks for the mention, but we never get anything from them  that's the price for saying it how you see it",0,0
0,2254029549,Sat Jun 20 09:07:06 PDT 2009,NO_QUERY,shipingg,School is reopening but still many left undone! ,0,0
0,2203471200,Tue Jun 16 23:48:51 PDT 2009,NO_QUERY,Killaya,"@she_shines92 LOL it's okay babe xD And omg I know  I will go to a G 'n R show if I have to, I want to meet him. Baaah haha",0,0
0,1933042161,Tue May 26 22:50:50 PDT 2009,NO_QUERY,natalielisardi,"@larasati iya nihh..  But guess what? Hahaha sambil nungguin nyokap, gue sibuk ngegulung poni gue pake roll-an. :p hahhaha",0,0
4,1753616058,Sun May 10 02:32:15 PDT 2009,NO_QUERY,AndyCorney,@vonnvonn why thank you. Couldn't resist it ,4,1
0,2265532797,Sun Jun 21 06:47:20 PDT 2009,NO_QUERY,biffgriff,"@julie1075 I see. Lol. Well, I wish it were raining here. Got to do lawn now. (&quot;Yes dear, I'll stop playing with my Twitterers&quot;). ",0,0
4,2063350870,Sun Jun 07 02:18:29 PDT 2009,NO_QUERY,missmass,@ScottishCinemas Thanks for the link to my Flickr Hippodrome picture on the Guardian film blog! ,4,1
4,1979374192,Sun May 31 02:46:13 PDT 2009,NO_QUERY,Boosh_Beast,"@WeTheTRAVIS last night was totally awesome, best night ever, you were truely epic  x",4,1
0,2241666775,Fri Jun 19 11:13:47 PDT 2009,NO_QUERY,_arien,Nadal not playing at wimbledon ,0,0
0,2264378798,Sun Jun 21 03:40:58 PDT 2009,NO_QUERY,naiveKK,It is not pressure but sense of responsibility makes me cry     I care about ur feelings rather than mine.And this time what I can say ...,0,0
0,2205652077,Wed Jun 17 05:11:01 PDT 2009,NO_QUERY,mrtomasz,@rosiefresh @special_noodles Sorry to disappoint you guys but I went for a 5 on top and 3 back and sides. ,0,0
4,1966767692,Fri May 29 18:21:49 PDT 2009,NO_QUERY,peaceloveshann,Walking with the bffl and mother after lifting weights ,4,1
4,2067742472,Sun Jun 07 12:52:50 PDT 2009,NO_QUERY,SmarticleNinja,I just made the ultimate chocolate desert at home town buffet. ,4,1
0,2229993710,Thu Jun 18 16:29:40 PDT 2009,NO_QUERY,Makkers,@chocobomoshpit @clydechicken I have the beta and I want in! I have weird hours though ,0,0
4,2055650266,Sat Jun 06 09:42:22 PDT 2009,NO_QUERY,RileyDunbar,going to madison&amp;landons birthday party ,4,1
0,2257561097,Sat Jun 20 14:31:55 PDT 2009,NO_QUERY,graphic_foodie,@Feastfresh yes apparently the CA turns cocaine into crack or whatever. I must look like a crack addict  Where is the recipe for the c ...,0,0
4,1970636392,Sat May 30 04:39:21 PDT 2009,NO_QUERY,RampageFNX,@LaLi02 you too ,4,1
4,2060240707,Sat Jun 06 18:31:48 PDT 2009,NO_QUERY,Leprakahn,red wings r awesome ,4,1
0,2062718610,Sun Jun 07 00:04:51 PDT 2009,NO_QUERY,ajgalan,"Is going to really miss her friend, he is getting re-deployed for his second tour in July ",0,0
0,1984430368,Sun May 31 15:05:36 PDT 2009,NO_QUERY,NoteRobot,(@azetidine) Note to self: businesses are unlikely to have boxes lying around on Sunday. ,0,0
4,1995937396,Mon Jun 01 14:16:46 PDT 2009,NO_QUERY,CurtConnors,@supersport  email me a pic of u rockin it,4,1
4,1751953849,Sat May 09 20:41:12 PDT 2009,NO_QUERY,Hogman49,@Jennajmsn  Hi Jenna. Hope all is well   Just thinking of you and wishing you the best! Lots of love from over here in New York!!!,4,1
4,1833538175,Sun May 17 23:36:36 PDT 2009,NO_QUERY,josephbrady,It's amazing how many really interesting people there are ,4,1
0,2260483177,Sat Jun 20 19:17:24 PDT 2009,NO_QUERY,j00lie,@wesaybrittnie sorry i wasn't home  i hope youre having fun tho&lt;3,0,0
0,2321957618,Wed Jun 24 21:49:35 PDT 2009,NO_QUERY,Nicornn,Lolz.. Sam died in WoW ,0,0
4,1967698697,Fri May 29 20:03:20 PDT 2009,NO_QUERY,beckaymc,chilling with my NUmber one girl...     my sister ,4,1
4,1470013110,Tue Apr 07 08:05:19 PDT 2009,NO_QUERY,breadedcod,@kona_russ I think you should crowdsource reviews of the King Zing over summer   &lt;ahem&gt;,4,1
4,2000962093,Mon Jun 01 23:26:39 PDT 2009,NO_QUERY,gammawaif,". @Spinelli666:  I don't disagree completely though, oxygen of publicity etc.//Yes, that's what I'm thinking.Suffocate him...figuratively ",4,1
4,1964546060,Fri May 29 14:24:32 PDT 2009,NO_QUERY,a_willow,@Drifter0658 We'll see... ,4,1
0,1677336760,Sat May 02 01:33:30 PDT 2009,NO_QUERY,AyoLeilani,ok... NOW it's time to sleep.... THIS IS ME FORCING MYSELF TO SLEEP... Zzzzz.. SHIT! It didn't work ,0,0
4,2071992721,Sun Jun 07 20:13:06 PDT 2009,NO_QUERY,jennihof,@Liverpool_TX that sound? Me squeeeeeing. ,4,1
4,2064606795,Sun Jun 07 06:43:13 PDT 2009,NO_QUERY,Gott3d,"New blog post up, http://www.gott3d.com/blog/ and Flickr upload http://www.flickr.com/photos/gott3d/      ",4,1
0,2016966900,Wed Jun 03 07:38:53 PDT 2009,NO_QUERY,miss_om,"@cupcakemafia That's awful.  Viparita karani and ginger-honey tea? And sleep, of course.",0,0
0,2288785687,Mon Jun 22 19:37:00 PDT 2009,NO_QUERY,aldryhim,I Hate Exams ... ,0,0
0,2180994506,Mon Jun 15 11:13:19 PDT 2009,NO_QUERY,EmoFlower,stupid as this sounds. i have missed talking to chris today  damn him and his phone always dying lol,0,0
4,1553490829,Sat Apr 18 14:24:36 PDT 2009,NO_QUERY,solerika,i like laying bed being all lazy and cozy  its been an *awesome* weekend so far,4,1
0,1795642264,Thu May 14 08:07:28 PDT 2009,NO_QUERY,dontforgetchaos,@josianna where the tendons join the heel is inflammed and bruised apparently. My own silly fault for trying 2 marathons in a month. ,0,0
4,2062755586,Sun Jun 07 00:11:38 PDT 2009,NO_QUERY,tweeteradder4,@sonia_n Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,4,1
4,1573027314,Mon Apr 20 23:26:08 PDT 2009,NO_QUERY,AlluringBri,@TheRedgiester thank you ,4,1
0,2056659938,Sat Jun 06 11:33:20 PDT 2009,NO_QUERY,unledded123,On my way home. ,0,0
0,2217173382,Wed Jun 17 20:29:43 PDT 2009,NO_QUERY,brunoleandrooo,OMG. I have a pimple coming in on my forehead. I guess its true...no body's perfect ,0,0
0,1754039435,Sun May 10 04:41:58 PDT 2009,NO_QUERY,leanne_x,Twitter or maths...maths or twitter. I would love to say twitter but i dont think they do and exam in that! So maths revision it is ,0,0
0,2248290511,Fri Jun 19 20:23:38 PDT 2009,NO_QUERY,howie9008,That was fun! Real thing tomorrow.... ,0,0
0,2208835739,Wed Jun 17 09:41:20 PDT 2009,NO_QUERY,msprettyj,I can't wait to get my car back it's been in the shop for 2 days ,0,0
0,2176217469,Mon Jun 15 03:15:10 PDT 2009,NO_QUERY,Patrykxoxo,"sick  studying 4 science, went to the doc, he gave me these gross tablets lol",0,0
4,1752019552,Sat May 09 20:51:10 PDT 2009,NO_QUERY,Crumby_Life,My lesson is finally done for tomorrow morning. I am looking forward to speaking to the high schoolers on dating. ,4,1
4,2044241385,Fri Jun 05 09:04:25 PDT 2009,NO_QUERY,DionRodrigues,Finishing my remix for @GsMaverick during lunchtime ,4,1
0,1960210420,Fri May 29 07:36:03 PDT 2009,NO_QUERY,BruneiArsenal,'m working on a logo on photoshop &amp; it didn't work out..  hehe.. try again lah..,0,0
4,2071326212,Sun Jun 07 19:12:47 PDT 2009,NO_QUERY,theoneinpink,@countzen She means business ,4,1
4,1976915994,Sat May 30 19:33:01 PDT 2009,NO_QUERY,o0osara,Ahhhhh I want to go to rehab tomorrow to see tiesto! ive never even been there before and I dont have to work!!!   ,4,1
0,2216733611,Wed Jun 17 19:53:45 PDT 2009,NO_QUERY,KBarakat,naw its over  i love heath ledger.,0,0
0,1879993171,Thu May 21 23:45:56 PDT 2009,NO_QUERY,KrisSelfDstruct,ick. had a horrible dream last night  lol. btw... is it REALLY too early for noodles? cause i want them! :\ haha,0,0
4,2065609849,Sun Jun 07 08:56:47 PDT 2009,NO_QUERY,franci_92,Things often happy when you really dont anticipate them ,4,1
0,2252556311,Sat Jun 20 06:31:24 PDT 2009,NO_QUERY,AliTechno,"@HouseOfLord PAH!You don't need to diet,silly! I do.Bare dieting going on next week.I've got a Tragus&amp;Conch Combo.Bad news for headphones ",0,0
4,1752847331,Sat May 09 23:11:43 PDT 2009,NO_QUERY,chenalora,freedom ,4,1
4,1823416171,Sat May 16 21:54:55 PDT 2009,NO_QUERY,b_chua,"@MVChase Ha! just got it and we're both home,  thx for the time, feel better  *hugs* nyt",4,1
0,2052231637,Sat Jun 06 00:03:36 PDT 2009,NO_QUERY,KandicePieterse,@Web_Geek boo  I feel for you I had to stay up all night at my office once because I deleted the websiteit was a sad day,0,0
0,2288215059,Mon Jun 22 18:52:16 PDT 2009,NO_QUERY,hellosascha,@ikhsan im not strong enough to go back to jkt by car so theyre gon fly me there. then go straight to my dctor in jkt ,0,0
4,1977546308,Sat May 30 21:11:27 PDT 2009,NO_QUERY,PPLUSMAG,@SunshineDBaby ,4,1
0,2177700937,Mon Jun 15 06:33:27 PDT 2009,NO_QUERY,_diamondeyes,actually lost my voice  Alex will be chuffed,0,0
0,2184314196,Mon Jun 15 15:43:44 PDT 2009,NO_QUERY,Kaxiee,@Andy_K_97 defo! am gona miss P McC and his wee leather jacket  x,0,0
0,2203265478,Tue Jun 16 23:21:54 PDT 2009,NO_QUERY,psych0sis,Bakit sobrang ginaw.. ,0,0
4,2003956986,Tue Jun 02 07:25:57 PDT 2009,NO_QUERY,TatianaToT,@jordantowerJTF glad ur doing ok &amp; it was nice meeting u at the shoot Sunday! CultureShockMag.com ,4,1
0,2049756366,Fri Jun 05 17:26:40 PDT 2009,NO_QUERY,siananigansMUA,@MizzWorthy collar but no tag ,0,0
0,1881410673,Fri May 22 04:35:02 PDT 2009,NO_QUERY,emwiggins,fml..just checked my email...no half day for me  too much to do,0,0
4,1676312884,Fri May 01 21:40:53 PDT 2009,NO_QUERY,perello,poetic disaster strikes again. Impromptu is my favorite form of art ,4,1
0,1980426597,Sun May 31 06:42:39 PDT 2009,NO_QUERY,coryk,"Autopsy done: they pulled off an electrolytic cap, resoldered it in the wrong place w/too much solder and covered other parts. Dead. ",0,0
4,2000534754,Mon Jun 01 22:20:08 PDT 2009,NO_QUERY,pic2022,"@bretfriedrich http://tinyurl.com/la8qsf, natal is at 1 hour and 23 min. watch it ",4,1
0,1978655485,Sun May 31 00:02:15 PDT 2009,NO_QUERY,segisco,Omgggg why did I not realize how hard it would be to pee from a jumpsuit?? ,0,0
4,2181250677,Mon Jun 15 11:34:21 PDT 2009,NO_QUERY,DayleLauren,One of my fav new WEST songs...so summer  Everybody say WESTURN UNION ♫ http://blip.fm/~89rch,4,1
0,1468552892,Tue Apr 07 02:22:20 PDT 2009,NO_QUERY,mikaylaSTACKkk,Andre Riue on neighbours..what has the world come to...internets down  lol,0,0
0,2057080666,Sat Jun 06 12:20:06 PDT 2009,NO_QUERY,Weezlo,i stubbed my toe playing kickball and scraped  a bunch of skin off and now it is bleeding all over         . . . owwww ,0,0
0,1983917072,Sun May 31 14:05:10 PDT 2009,NO_QUERY,sugargirl,awww @ that little girl on BGT breaking down crying on stage ,0,0
0,2218836319,Wed Jun 17 23:14:40 PDT 2009,NO_QUERY,jennsmithifer,What does a girl have to do to get her boyfriend's attention? ,0,0
4,1880136506,Fri May 22 00:12:52 PDT 2009,NO_QUERY,DanishChris,"@EmilyOsment and arent u up pretty late?  here its like 9.12 am, but i suppose its night over there.",4,1
0,1469923639,Tue Apr 07 07:49:28 PDT 2009,NO_QUERY,kayteeftw,i get to work again today and tomorrow! i'm so lucky... ,0,0
0,2197006519,Tue Jun 16 13:13:02 PDT 2009,NO_QUERY,Dixipoledancer,"My head is not my friend today, I really think its gonna explode ",0,0
0,1558134908,Sun Apr 19 07:23:09 PDT 2009,NO_QUERY,Maddoyyy,ughhh msn keeps cuttin out ,0,0
4,1573581693,Tue Apr 21 01:51:27 PDT 2009,NO_QUERY,michieldoetjes,@AndyJHunter 'bout Cultural Shift - i happen to own the record - it rocks! ,4,1
4,1882195923,Fri May 22 06:25:12 PDT 2009,NO_QUERY,curlydena,@DermotCarmody can't imagine why? have fun ,4,1
0,2255071128,Sat Jun 20 10:43:00 PDT 2009,NO_QUERY,ox_grace,@yelyahwilliams i wish i lived in NYC.. but i like in a crappy place called bristol.. in the uk.. ,0,0
0,2214773027,Wed Jun 17 17:12:47 PDT 2009,NO_QUERY,BuckleyKitty,@Wildboutbirds oh no your human sick too? ,0,0
4,2049497815,Fri Jun 05 16:59:14 PDT 2009,NO_QUERY,unstrung_harp,rae stepped on my glasses yesterday@ work while i was modeling sweaters for her kit that is going into TheMET - so today i got new frames ,4,1
4,1882284995,Fri May 22 06:35:26 PDT 2009,NO_QUERY,aruntp,M/F Situation faced today again  http://bit.ly/f8ALq,4,1
4,1880025465,Thu May 21 23:52:04 PDT 2009,NO_QUERY,Pongpyng,"Finally, I got my WM6 able to display korean ",4,1
4,1969605084,Sat May 30 00:35:09 PDT 2009,NO_QUERY,UtopiaKun,Just got to work 3 hour with my best mate ,4,1
4,1989551297,Mon Jun 01 01:57:51 PDT 2009,NO_QUERY,juya2105,@vmadrian you know me ,4,1
4,2175313607,Mon Jun 15 00:38:41 PDT 2009,NO_QUERY,daniela_arbaje,Just got twitterberry  hahahahah :p,4,1
0,1752976208,Sat May 09 23:39:39 PDT 2009,NO_QUERY,nkotbgadget,"Shit, I am crying now!  Darn Joey Joe!",0,0
4,1548861023,Fri Apr 17 22:12:18 PDT 2009,NO_QUERY,Nitebird1121,@feedmecheesy Thanks a bunch for #followfriday thumbs up! ,4,1
4,2179156590,Mon Jun 15 08:43:24 PDT 2009,NO_QUERY,Dutches_Meow,@PrincessIlly Oooo!! Cute car!! I soooo need a new one!! Ive had my truck for 6 years!! Lol its time for something NEW ,4,1
0,2201319391,Tue Jun 16 20:06:35 PDT 2009,NO_QUERY,trutter,@ChangedEarth heh thanks.  Kitteh not doing well.  Could use 1 more day to make it easier on her ,0,0
0,2064079601,Sun Jun 07 05:09:09 PDT 2009,NO_QUERY,eatssparkles,I need to revise. I don't wanna revise ,0,0
4,1834410828,Mon May 18 02:49:52 PDT 2009,NO_QUERY,crazytwism,@textualoffender @wanderblah Hush you two. I am at work in Mysore. Dont make me get to Mumbai sooner to experience all that food!! ,4,1
4,1932498275,Tue May 26 21:35:24 PDT 2009,NO_QUERY,jenniab91,Listening to Kid Rock's &quot;All Summer Long.&quot; ,4,1
4,1986497852,Sun May 31 18:55:06 PDT 2009,NO_QUERY,LynneEverson,is lovingg summer!! ,4,1
4,1979482232,Sun May 31 03:14:14 PDT 2009,NO_QUERY,wllm65,"will be the free lance masseur @ Music Meeting, nice day for it ",4,1
4,2052230503,Sat Jun 06 00:03:25 PDT 2009,NO_QUERY,honeyj143,having so much fun with alex and lauren!   ahaha arabian dressed people doing the macarena while drinking champagne! ahaha good times!,4,1
4,1694628490,Mon May 04 03:28:33 PDT 2009,NO_QUERY,irenebarts,"@avataraang awww ) where'd you get that? hugh is so thin. no traces of being wolverine yet. btw, who's that other guy besides RDJ? ",4,1
0,1694445766,Mon May 04 02:39:46 PDT 2009,NO_QUERY,bumblebeena,@timminchin Sad to hear you're leaving but guess we aren't allowed to keep you forever  Have a good flight!,0,0
0,1557113221,Sun Apr 19 02:05:00 PDT 2009,NO_QUERY,liseybee,@drowsey000 i can't believe it's still shitting on your balcony  give it a poisonous sausage,0,0
